"speOsNum" "tyyppi" "maakunta" "spe1Rat" "spe2Rat" "spe3Rat" "spe4Rat" "spe5Rat" "spe6Rat" "spe7Rat" "spe8Rat" "spe9Rat" "spe10Rat" "spe11Rat" "spe12Rat" "spe13Rat" "spe14Rat" "spe15Rat" "spe16Rat" "spe17Rat" "spe18Rat" "spe19Rat" "spe20Rat" "spe21Rat" "spe22Rat" "spe23Rat" "spe24Rat" "spe25Rat" "spe26Rat" "spe27Rat" "spe28Rat" "spe29Rat" "spe30Rat" "spe31Rat"
"243" 5 "MetsaKeskim" 9 0 0 0.00177147918511958 0.00531443755535872 0.103111492413075 0 0 0.0129908473575435 0.00354295837023915 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"244" 6 "MetsaKeskim" 9 0 0.0006265664160401 0.0031328320802005 0.00366988900823487 0.00266290726817043 0.127235250825476 0.0012531328320802 0.014828738512949 0.00725026852846401 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"245" 7 "MetsaKeskim" 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"246" 8 "MetsaKeskim" 9 0 0 0 0 0 0 0 0.210526315789474 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"247" 9 "MetsaKeskim" 9 0 0 0 0 0 0 0 0 0.0860215053763441 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0955794504181601 0
"248" 11 "MetsaKeskim" 9 0.0025974025974026 0.0025974025974026 0.0025974025974026 0.0025974025974026 0 0 0 0 0 0 0.0805194805194805 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"249" 30 "MetsaKeskim" 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.113960113960114 0
"250" 1 "MetsaVart" 9 0.0885879776864981 0.00317836570339847 0.000905494137935105 0.00165897398657943 0.000554592416717129 0.000671718703408059 4.41424230756969e-05 0.000116350707736559 0.000269577596067219 0 1.15013416933105e-05 0 0 0 0 0 0 4.95921049368941e-05 0 0 0 0 0 0 0 0 0 0 0 0 0
"251" 2 "MetsaVart" 9 0.0015861197574837 0.0996494370476843 0.00057877330831891 0.00147630373183886 0.000883903507012394 0.00121927598369499 2.50932139093161e-05 0.000318134390069254 0.000303209668070903 0 0 0 0 0 0 0 0 1.03324998450125e-05 0 0 0 0 0 0 0 0 0 0 0 0 0
"252" 3 "MetsaVart" 9 0.000505027549252811 0.00151920927360051 0.0821917774684963 0.0203084393958877 0.000191910468716068 0.00065906095177492 0 0.000227262397163765 0.00138341475098895 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"253" 4 "MetsaVart" 9 0.000205689755714505 0.000506448185440553 0.00660102642765478 0.113104089033259 0.000997270694546798 0.0010901857449172 0 0.000159431361477397 0.000342113129836915 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"254" 5 "MetsaVart" 9 0 0 0.00227511375568778 0.00556138918057014 0.130440317801526 0.0122506125306265 0.000700035001750089 0.00677533876693834 0.0071753587679384 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"255" 6 "MetsaVart" 9 0 0.000639795265515036 0 0.00284353451340015 0.00219358376748012 0.12865470351075 0 0.0131158029430582 0.00568706902680031 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000639795265515035 0 0.00106632544252506 0
"256" 7 "MetsaVart" 9 0 0 0 0.0347826086956522 0 0 0.0521739130434782 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"257" 8 "MetsaVart" 9 0 0 0 0 0 0 0 0.5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"258" 9 "MetsaVart" 9 0 0 0 0 0 0 0 0 0.0745047372954349 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"259" 11 "MetsaVart" 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"260" 14 "MetsaVart" 9 0 0.00694444444444445 0 0 0 0 0 0 0 0 0 0 0 0.0902777777777777 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"261" 1 "MetsaHarvaTaimikko" 10 0 0 0 0.078125 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"262" 2 "MetsaHarvaTaimikko" 10 0 0.122222222222222 0.0138888888888889 0.0777777777777777 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"263" 6 "MetsaHarvaTaimikko" 10 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"264" 1 "MetsaKeskim" 10 0.0864213460143712 0.0022650365593013 0.000295446528671794 0.00130428702916453 0.00020177879886837 0.000444426898461934 1.34804499774203e-05 0.000227241871047941 0.000134376548981268 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"265" 2 "MetsaKeskim" 10 0.000942649295266763 0.0981883887556245 7.05517144066601e-05 0.000876857021911347 0.000431149365818479 0.00173187660841111 0 0.000342679755689491 0.00028220685762664 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"266" 3 "MetsaKeskim" 10 0.000274943483839433 0.00036659131178591 0.077100553669259 0.00932819717569519 0 0.00229459006265996 0 0.000122197103928637 0.000244394207857274 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"267" 4 "MetsaKeskim" 10 0 0.000456341343324807 0.00782242260067673 0.0988916852662935 0.000152113781108269 0.000607311411793164 0 0 0.000264197619819625 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"268" 5 "MetsaKeskim" 10 0 0.00169779286926995 0.00169779286926995 0.00509337860780985 0.149405772495756 0.0135823429541596 0 0.0135823429541596 0.00721561969439729 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"269" 6 "MetsaKeskim" 10 0.00118483412322275 0.00177725118483413 0.000740521327014215 0.00598999473407056 0.000592417061611373 0.108224253366433 0 0.00414691943127962 0.008124576844956 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00355450236966825 0 0.00296208530805687 0
"270" 7 "MetsaKeskim" 10 0 0 0 0 0 0 0.0714285714285714 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"271" 8 "MetsaKeskim" 10 0 0 0 0 0 0 0 0.128865979381443 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"272" 9 "MetsaKeskim" 10 0 0 0 0 0 0 0 0 0.0660377358490566 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"273" 11 "MetsaKeskim" 10 0.00172117039586919 0.00344234079173838 0 0 0.00344234079173838 0 0 0 0 0 0.0929432013769363 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"274" 14 "MetsaKeskim" 10 0.0259740259740259 0 0 0 0 0 0 0 0 0 0 0 0 0.025974025974026 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"275" 28 "MetsaKeskim" 10 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"276" 1 "MetsaVart" 10 0.0894054350296389 0.00215031357127047 0.000615098674935846 0.00139163673911109 0.000292774600802758 0.000381965850498788 0.000243947950605589 4.31132218059758e-05 0.000263188306755391 0 0 0 0 1.55652319414125e-05 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"277" 2 "MetsaVart" 10 0.000804394549122507 0.100586237703286 0.000470998276768019 0.000754089890712281 0.000391044485592663 0.000408873226710039 0 0.000128934948669294 7.29820464165816e-05 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"278" 3 "MetsaVart" 10 0.000452777132371778 0.000500437883147754 0.0907053683919096 0.0182189114450858 0.000271641592433385 0.00203484927618544 0 0.000444833673909115 0.000500437883147754 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"279" 4 "MetsaVart" 10 8.90797174391363e-05 0.000561202219866558 0.00870348051807261 0.117450556155237 0.000369413148477135 0.000457275882854233 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"280" 5 "MetsaVart" 10 0.00496918537976798 0.00337268128161889 0.00861561015007381 0.00674536256323777 0.115041904712775 0.0209186541395648 0 0.00505902192242833 0.00826949820834925 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"281" 6 "MetsaVart" 10 0.00276400016917629 0 0 0.000911161731207289 0.0104215984077774 0.0948259030263586 0.00390497884803124 0.00736160827277001 0.00933940774487472 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00101240192356365 0 0 0
"282" 7 "MetsaVart" 10 0 0 0 0 0 0 0.176 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"283" 8 "MetsaVart" 10 0 0 0 0 0 0 0 0.0648148148148148 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"284" 9 "MetsaVart" 10 0 0 0 0 0 0 0 0 0.0731707317073171 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"285" 11 "MetsaVart" 10 0 0 0 0 0 0 0 0 0 0 0.0858676207513417 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"286" 14 "MetsaVart" 10 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"287" 1 "MetsaHarvaTaimikko" 11 0.234375 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"288" 2 "MetsaHarvaTaimikko" 11 0 0.285714285714285 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"289" 4 "MetsaHarvaTaimikko" 11 0 0.0151515151515151 0 0.106060606060606 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"290" 1 "MetsaKeskim" 11 0.0886396210172494 0.00315911192021755 0.000322787884485812 0.00233494157482311 0.000260003789125211 0.000326420316548648 1.12178048999372e-05 6.3816845652976e-05 0.000197825099108416 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8.97424391994976e-06 0
"291" 2 "MetsaKeskim" 11 0.00140515931535084 0.127321915149705 0 0.000225778937333802 0.000545632431890021 0 0 0.000150519291555868 0.000526817520445537 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"292" 3 "MetsaKeskim" 11 0.00057581573896353 0.000575815738963532 0.0918174755506809 0.0139292569234988 0.000575815738963532 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"293" 4 "MetsaKeskim" 11 0.000284709216986384 7.5922457863036e-05 0.00336408795435976 0.119269883021038 0.000227767373589108 0.000504342041518738 0 0.000303689831452143 0.000341651060383662 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"294" 5 "MetsaKeskim" 11 0 0 0 0 0.0899441340782123 0.00167597765363128 0 0.00502793296089385 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"295" 6 "MetsaKeskim" 11 0 0 0 0 0.00222882615156018 0.0936106983655275 0 0.00222882615156018 0.00445765230312036 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"296" 8 "MetsaKeskim" 11 0 0 0 0 0.0334821428571429 0 0 0.267857142857143 0.0334821428571429 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"297" 9 "MetsaKeskim" 11 0 0 0 0 0 0 0 0 0.290322580645161 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"298" 11 "MetsaKeskim" 11 0 0.00285714285714286 0 0 0 0 0 0 0 0 0.0685714285714286 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"299" 14 "MetsaKeskim" 11 0.00581395348837209 0 0 0 0 0 0 0 0 0 0 0 0 0.11046511627907 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"300" 1 "MetsaVart" 11 0.0943286856523874 0.00229172071628062 0.000499115763811668 0.00178696305297933 0.000390219332745493 6.97995460444338e-05 0 8.61722790672023e-06 0.000323176822315961 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"301" 2 "MetsaVart" 11 0.000965799850781866 0.110641037065763 0.000236497586263661 0.00127728006391846 0.000660587095725892 5.26075825062253e-05 0 5.26075825062252e-05 0.000252808660377138 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"302" 3 "MetsaVart" 11 0 0 0.0863813700462794 0.0297116995077975 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"303" 4 "MetsaVart" 11 4.4595076703532e-05 8.91901534070639e-05 0.00419005850442578 0.115856835383927 0.000267570460221192 8.91901534070639e-05 0 0.00022297538351766 0.000713521227256511 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4.45950767035319e-05 0 0 0
"304" 5 "MetsaVart" 11 0 0 0 0.00549450549450549 0.0848839008192428 0.0054945054945055 0 0 0.0141304138753489 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"305" 6 "MetsaVart" 11 0 0 0 0 0.0154028436018957 0.203213157300835 0 0.0114533965244866 0.0157977883096366 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"306" 9 "MetsaVart" 11 0 0 0 0 0.0451956657245566 0 0 0 0.147212831036513 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"307" 17 "MetsaVart" 11 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"308" 1 "MetsaHarvaTaimikko" 12 0.0642857142857143 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"309" 4 "MetsaHarvaTaimikko" 12 0 0 0 0.208333333333333 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"310" 1 "MetsaKeskim" 12 0.0893209171534517 0.00271371621711904 5.64922673962574e-05 0.00228258428351784 0.00028833820980363 0.000375643688096542 0 0 2.56219443915942e-05 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"311" 2 "MetsaKeskim" 12 0.00228348303694282 0.117626337564017 0.000246047931878328 0.00110721569345248 0.000464757204659064 0.000348567903494298 0 0.000738143795634984 0.000321229244396706 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"312" 3 "MetsaKeskim" 12 0.00270643175546593 0 0.100386621339838 0.012630014858841 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"313" 4 "MetsaKeskim" 12 0.000343193608566534 0.000530967777665185 0.00131268043935773 0.106275820996678 0.000474514683567759 0.000904168097850347 0 0.000105063198716543 0.00037729824165424 0 0 0 0 0 0 0 0 0 0 0 4.13477525100537e-05 0 0 0 0 0 0 0 0 0 0
"314" 5 "MetsaKeskim" 12 0 0.00101610254629975 0 0.00101610254629975 0.102932263498 0.00406441018519899 0 0.00101610254629975 0.00711271782409823 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"315" 6 "MetsaKeskim" 12 0 0.00160684297774852 0 0 0.00535253620169761 0.122548557769621 0 0 0.00128547438219882 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00514189752879527 0 0 0
"316" 8 "MetsaKeskim" 12 0 0 0 0 0 0 0 0.192307692307692 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"317" 9 "MetsaKeskim" 12 0 0 0 0 0 0.0611620795107033 0 0 0.149464831804281 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"318" 11 "MetsaKeskim" 12 0 0 0 0 0 0 0 0 0 0 0.0952380952380952 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"319" 14 "MetsaKeskim" 12 0 0 0 0 0 0 0 0 0 0 0 0 0 0.166666666666667 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"320" 30 "MetsaKeskim" 12 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"321" 1 "MetsaVart" 12 0.0896512804531411 0.00277038167091559 0.000253241218266989 0.00265986634684806 0.000551462526254114 0.000184060770746547 0 1.4675977253431e-05 0.000145481182513657 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5.50349147003662e-06 0
"322" 2 "MetsaVart" 12 0.00154207151792716 0.101644160488198 0.000220804483832772 0.00225832731192845 0.0011500867661239 0.000279156233741891 2.87954854289629e-05 0.000143977427144815 0.000438783999411018 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"323" 3 "MetsaVart" 12 0 0 0.0843892486193832 0.029929588945736 0 0 0 0.00324679823005776 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"324" 4 "MetsaVart" 12 0.000420408237559034 0.000292796968148198 0.00242098867446887 0.111849666280711 0.000745687791193611 0.000202051176567158 0 5.38803137512421e-05 0.000151006668802823 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"325" 5 "MetsaVart" 12 0 0.000485590518662257 0 0.00550335921150558 0.100576905534685 0.00565105280562257 0 0.00198214666461885 0.0201680831901546 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"326" 6 "MetsaVart" 12 0 0 0 0.00243902439024391 0.00744734906583594 0.160907859078591 0 0.00304878048780488 0.00758807588075879 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0024390243902439 0 0 0
"327" 7 "MetsaVart" 12 0 0 0 0 0 0 0.0724637681159421 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"328" 8 "MetsaVart" 12 0 0 0 0 0 0 0 0.222222222222222 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"329" 9 "MetsaVart" 12 0 0 0 0 0 0 0 0 0.394736842105264 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"330" 14 "MetsaVart" 12 0 0 0 0 0 0 0 0.0416666666666666 0 0 0 0 0 0.0972222222222222 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"331" 1 "MetsaHarvaTaimikko" 13 0.0441176470588236 0.0330882352941176 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"332" 2 "MetsaHarvaTaimikko" 13 0 0.229591836734694 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"333" 4 "MetsaHarvaTaimikko" 13 0.0198237885462555 0.0358716173694147 0 0.160478288231592 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"334" 1 "MetsaKeskim" 13 0.091943225806562 0.00279701340569391 0.000206732433926271 0.00188129203201046 0.000172821094681074 0.000132380958525702 0 0 0.000290339439064204 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"335" 2 "MetsaKeskim" 13 0.00127860428989664 0.117387799594621 0 0.000215092310449901 0.000295751926868614 0.000227041883252674 0 0 0.000658720200752823 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"336" 3 "MetsaKeskim" 13 0 0 0.0569285083848191 0.00132391879964696 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"337" 4 "MetsaKeskim" 13 0.000372019400590031 0.000423433990542826 0.000697358864970934 0.122949044980961 0.000202323408450497 0.000373641411450138 0 6.6214933674708e-05 0.000466657627802705 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"338" 5 "MetsaKeskim" 13 0.0017688679245283 0.0035377358490566 0.0035377358490566 0.0017688679245283 0.10308194696538 0.00589622641509434 0 0.00252695417789757 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"339" 6 "MetsaKeskim" 13 0 0 0 0 0 0.0566037735849056 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"340" 9 "MetsaKeskim" 13 0 0 0 0 0 0 0 0 0.132352941176471 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"341" 11 "MetsaKeskim" 13 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"342" 14 "MetsaKeskim" 13 0 0 0 0.0749999999999998 0 0 0 0 0 0 0 0 0 0.05 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"343" 28 "MetsaKeskim" 13 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.06 0 0 0
"344" 1 "MetsaVart" 13 0.0947135803978672 0.00204861912660677 0.000390185850652699 0.00144165027327109 0.000269561833478465 2.79799749471609e-05 0 0 0.000311217909730533 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"345" 2 "MetsaVart" 13 0.00139294587525282 0.104518599850365 0 0.000840440631016547 0.000384684581795995 0.000135070815699088 0 0 0.000862909900498468 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"346" 3 "MetsaVart" 13 0.000520833333333333 0 0.100873524417361 0.0177423249605805 0.00111898396800052 0 0 0 0.000538185764028895 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"347" 4 "MetsaVart" 13 0 4.60687960687961e-05 0.00186726427812761 0.119756355237663 0.000138206388206388 4.60687960687962e-05 0 0 0.000485781613076939 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"348" 5 "MetsaVart" 13 0 0 0 0 0.0932500868281212 0.00132860938883968 0 0 0.0134337171538234 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"349" 6 "MetsaVart" 13 0 0 0 0 0 0.0785340314136126 0 0 0.0087260034904014 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"350" 9 "MetsaVart" 13 0 0 0 0 0 0 0 0 0.24512013348537 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
