"speOsNum" "tyyppi" "maakunta" "spe1Rat" "spe2Rat" "spe3Rat" "spe4Rat" "spe5Rat" "spe6Rat" "spe7Rat" "spe8Rat" "spe9Rat" "spe10Rat" "spe11Rat" "spe12Rat" "spe13Rat" "spe14Rat" "spe15Rat" "spe16Rat" "spe17Rat" "spe18Rat" "spe19Rat" "spe20Rat" "spe21Rat" "spe22Rat" "spe23Rat" "spe24Rat" "spe25Rat" "spe26Rat" "spe27Rat" "spe28Rat" "spe29Rat" "spe30Rat" "spe31Rat"
3 "MetsaTiheaTaimikko" 1 0 0 0.748790378484912 0.0577481363776194 0 0 0 0.0577481363776195 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4 "MetsaTiheaTaimikko" 1 0 0.00589736895224141 0.0104087846817503 1.10434757682018 0 0.0319193306566172 0 0.0174626852652973 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5 "MetsaTiheaTaimikko" 1 0 0 0 0 0.905953575939792 0 0 0.168314834470801 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6 "MetsaTiheaTaimikko" 1 0 0 0 0 0 0.771119825606199 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
7 "MetsaTiheaTaimikko" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
8 "MetsaTiheaTaimikko" 1 0 0 0 0 0 0.120484556183857 0 1.53274039675846 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.150605695229821 0 0
29 "MetsaTiheaTaimikko" 1 0 0 0 3.33333333333333 0 0 0 1.66666666666667 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.66666666666667 0 0
30 "MetsaTiheaTaimikko" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1 "MetsaVart" 1 1.00373972403011 0.0194391507456353 0.00474235820636118 0.00830406757435378 0.00177895859544504 0.00031956766883276 0.000722132904440739 0.000407357210005802 0.000577141292757266 0 0.0002527290656578 0 0 0 0 0 0 0.000501362720007142 0 0 0 0 0 0 0 0 0 0.000225613224003214 0.000141008265002009 0 0
2 "MetsaVart" 1 0.00737544124678547 1.05202210799916 0.0031364219010269 0.00712520531852845 0.00439294746776706 0.0011475975330363 0.00210441750295751 0.00127493753985762 0.00223654417266374 0 0 0 0 0 0 0 0 0.00109971954398965 0 0 0 0 0 0 0 0 0 0 0 0 0
