"speOsNum" "tyyppi" "maakunta" "spe1Rat" "spe2Rat" "spe3Rat" "spe4Rat" "spe5Rat" "spe6Rat" "spe7Rat" "spe8Rat" "spe9Rat" "spe10Rat" "spe11Rat" "spe12Rat" "spe13Rat" "spe14Rat" "spe15Rat" "spe16Rat" "spe17Rat" "spe18Rat" "spe19Rat" "spe20Rat" "spe21Rat" "spe22Rat" "spe23Rat" "spe24Rat" "spe25Rat" "spe26Rat" "spe27Rat" "spe28Rat" "spe29Rat" "spe30Rat" "spe31Rat"
2 "MetsaKeskim" 4 0.00966894239208699 0.894689693122874 0.00698976268467275 0.0375223458301142 0.00517639746227709 0.00434069659271873 0.00257395163229428 0.00827091512542768 0.00540177286828122 0 0 0 0 0 0 0 0 0.000957854406130268 0 0 0 0 0 0 0 0 0 0 0 0.0002204062899106 0
3 "MetsaKeskim" 4 0 0.00572727272727273 0.791642825489717 0.123255864420216 0.00719603274811608 0.00822889610389611 0 0 0.0456302494903685 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4 "MetsaKeskim" 4 0 0.00574881949064833 0.0895262125293798 1.00139166323988 0.0075701200479699 0.00455765552228876 0.00052563622754491 0.00920568816071561 0.00288848691505877 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5 "MetsaKeskim" 4 0 0.0156991927825261 0 0.0182526115859449 1.05330788520893 0.0173801044634378 0.051322486348528 0.0545132953466287 0.141984442597869 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6 "MetsaKeskim" 4 0 0 0 0.0581524691358025 0 0.525742442558299 0.0346722222222222 0 0.0335475308641975 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
7 "MetsaKeskim" 4 0 0 0 0 0 0 1.85217960023516 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
8 "MetsaKeskim" 4 0 0 0 0 0 0 0 0.315168038408779 0.05625 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
9 "MetsaKeskim" 4 0 0.0303157644824312 0 0 0 0.0727089268755936 0 0 0.55820898622982 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
28 "MetsaKeskim" 4 0 0 0 0 0 0 0 0.150627572016461 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7.96278742283951 0 0 0
1 "MetsaTiheaTaimikko" 4 0.874872271825397 0.024167648396164 0 0 0.00348772321428571 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2 "MetsaTiheaTaimikko" 4 0 1.03180313663531 0.00429383116883117 0.0974025974025974 0 0.0434435876623377 0.00755073051948052 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
3 "MetsaTiheaTaimikko" 4 0 0 1.05765625 0.1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4 "MetsaTiheaTaimikko" 4 0 0.062380615569273 0.0791493055555555 0.909501862330438 0.0185185185185185 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5 "MetsaTiheaTaimikko" 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
7 "MetsaTiheaTaimikko" 4 0 0 0 0 0 0 2.11779513888889 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
